X,Y,id_1,match_addr,ein,name,ico,street,city_1,state,zip,group_,subsection,affiliatio,classifica,ruling,deductibil,foundation,activity,organizati,status_1,tax_period,asset_cd,income_cd,filing_req,pf_filing_,acct_pd,asset_amt,income_amt,revenue_am,code,zip5,zip4,eco,lat,long,descriptio,category
-84.3429,34.1436,922661,,263384286,KINGDOM NOW MINISTRIES INC,% SHEILA HUTCHINS,PO BOX 81879,CONYERS,GA,30013-9426,0,3,3,7000,201003,1,10,0,1,1,,0,0,6,0,12,,,,X20,30013,9426,,,,Christianity,religious
-84.3429,34.1436,922662,,263323051,WELLS OF HOPE INTERNATIONL INC,% KEN CORLEY,PO BOX 83216,CONYERS,GA,30013-8017,0,3,3,1000,201005,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,Q33,30013,8017,,,,International Relief,international
-84.5912,33.8701,922682,3411 Austell Rd SW+ Marietta+ Georgia+ 30008,262580078,HOLY TRINITY ANGLICAN CHURCH INC,% LLOYD ONYIRIMBA,3411 AUSTELL RD BLDG 1 STE 200,MARIETTA,GA,30008-5796,0,3,3,7000,200904,1,10,0,1,1,,0,0,6,0,12,,,,X21,30008,5796,,33.8701,-84.5912,Protestant,religious
-84.5912,33.8701,924578,,237508895,FREE & ACCEPTED MASONS OF GEORGIA,% EDGAR ALLEN CAMPBELL SR,PO BOX 1443,CLAYTON,GA,30525-0037,449,10,9,1000,197209,1,0,399000000,5,1,201409,4,2,2,0,9,289823,16780,16780,,30525,37,,,,,
-83.9835,33.9006,922685,920 Hillside Mill Dr+ Grayson+ Georgia+ 30017,270225602,BETHESDA FOUNDATION INCORPORATED,% IAN MCDONALD,920 HILLSIDE MILL DR,GRAYSON,GA,30017-1905,0,3,3,1000,201001,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,P20,30017,1905,,33.9006,-83.9835,Human Services,human_services
-83.9812,33.8627,922688,2683 Brocklin Dr+ Grayson+ Georgia+ 30017,237539718,ROYAL AND SELECT MASTERS OF GEORGIA,% RICK CONN,2683 BROCKLIN DR,GRAYSON,GA,30017-1432,1624,8,9,1000,197209,2,0,36000000,5,1,201503,0,0,2,0,3,0,0,0,,30017,1432,,33.8627,-83.9812,,
-83.9812,33.8627,922689,,263350978,FOR A CHANGE MINISTRIES,% LUIS H MALDONADO,PO BOX 381,GRAYSON,GA,30017-0007,0,3,3,7000,200902,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,X21,30017,7,,,,Protestant,religious
-83.9812,33.8627,922690,2683 Brocklin Dr+ Grayson+ Georgia+ 30017,237539781,ROYAL ARCH MASONS OF THE STATE OF GEORGIA,% RICK CONN,2683 BROCKLIN DR,GRAYSON,GA,30017-1432,1622,8,9,1000,197209,1,0,36000000,5,1,201503,0,0,2,0,3,0,0,0,,30017,1432,,33.8627,-83.9812,,
-84.2952,34.0863,922691,390 N Main St+ Alpharetta+ Georgia+ 30009,264287646,MILTON BUSINESS ALLIANCE INC,% PHILIP JURAVEL,390 N MAIN ST,ALPHARETTA,GA,30009-2322,0,6,3,3000,201102,2,0,0,1,1,201412,0,0,2,0,12,0,0,0,S41,30009,2322,,34.0863,-84.2952,Chambers of Commerce & Business Leagues,community_capacity_bldg
-83.9762,33.9,922692,821 Cooper Lakes Ct+ Grayson+ Georgia+ 30017,261704560,EXTENDED HEARTS COMMUNITY PARTNERS INC,% MILTON GIBSON,821 COOPER LAKES CT,GRAYSON,GA,30017-2998,0,3,3,2000,200803,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,T19,30017,2998,,33.9,-83.9762,Support NEC,philanthropy
-83.9407,33.8904,922693,505 Middleton Pl+ Grayson+ Georgia+ 30017,264102993,COACHES SPORTS PHILOSOPHY NETWORK,% DENNIS SCOTT,505 MIDDLETON PL,GRAYSON,GA,30017-4051,0,3,3,2000,201412,1,16,0,1,1,201405,0,0,2,0,5,0,0,0,N01,30017,4051,,33.8904,-83.9407,Alliances & Advocacy,rec_sports
-83.9581,33.8722,922694,841 Cooper Rd+ Grayson+ Georgia+ 30017,261817111,PTA GEORGIA CONGRESS,% CAREY F DAGENHART,841 COOPER RD,GRAYSON,GA,30017-1516,1595,3,9,2000,196309,1,16,59035000,5,1,201506,0,0,2,0,6,0,0,0,,30017,1516,,33.8722,-83.9581,,
-83.9581,33.8722,922695,,270274289,WALNUT GROVE HIGH SCHOOL DIAMOND CLUB,% DONNA YOUNGBLOOD,PO BOX 78,JERSEY,GA,30018-0078,0,3,3,2000,201106,1,16,0,1,1,201406,2,3,1,0,6,11620,76480,36444,N63,30018,78,,,,Baseball & Softball,rec_sports
-83.8963,34.0043,922696,2521 Merrion Park Ct+ Dacula+ Georgia+ 30019,264555825,LETS EMPOWER EVERYONE INC,% BRENDA LEE,2521 MERRION PARK CT,DACULA,GA,30019-6557,0,3,3,2000,201405,1,15,0,1,1,201412,1,0,2,0,12,1,0,0,R99,30019,6557,,34.0043,-83.8963,Civil Rights,civil_rights
-83.8963,34.0043,922697,,270191298,MOUNTAIN VIEW HIGH SCHOOL DIAMOND CLUB INC,% CHIP GASKILL,PO BOX 2224,DACULA,GA,30019-0038,0,3,3,1000,201203,1,16,0,1,1,201412,0,0,2,0,12,0,0,0,B112,30019,38,,,,,
-83.9013,34.0692,922698,2155 Pine Rd+ Dacula+ Georgia+ 30019,261514727,NEWBRANCH COMMUNITY CHURCH INC,% ANDY KOEHLER,2155 PINE RD,DACULA,GA,30019-4500,1702,3,9,7000,196412,1,10,1029000,5,1,,0,0,6,0,12,,,,,30019,4500,,34.0692,-83.9013,,
-83.9573,33.8726,922699,821 Cooper Rd+ Grayson+ Georgia+ 30017,264387655,PTA GEORGIA CONGRESS,,821 COOPER RD,GRAYSON,GA,30017-1516,1595,3,9,2000,196309,1,16,59035000,5,1,201406,1,3,2,0,6,9625,37460,27016,,30017,1516,,33.8726,-83.9573,,
-83.9573,33.8726,922700,,260541427,LIFE RESOURCES OF GEORGIA INC,% DONNA PERRY 1,PO BOX 2323,DACULA,GA,30019-0040,0,3,3,1000,200711,1,15,0,1,1,201412,3,3,1,0,12,56689,55708,55708,E99,30019,40,,,,Health Care NEC,healthcare
-83.9573,33.8726,922701,,237508996,FREE & ACCEPTED MASONS OF GEORGIA,% JOE PHILLIPS,PO BOX 822,DACULA,GA,30019-0014,449,10,9,1000,197209,1,0,399000000,5,1,201509,0,0,2,0,9,0,0,0,,30019,14,,,,,
-83.9053,34.0181,922702,1114 Fairview Club Cir+ Dacula+ Georgia+ 30019,260697699,SOJOURN MINISTRIES INC,% FARLEY D BARGE,1114 FAIRVIEW CLUB CIR,DACULA,GA,30019-3116,0,3,3,1000,201404,1,15,0,1,1,201501,0,0,2,0,1,0,0,0,F22,30019,3116,,34.0181,-83.9053,Substance Abuse Treatment,mentalhealth_crisisintervention
-83.8967,34.0449,922703,3447 Mulberry Lane Way+ Dacula+ Georgia+ 30019,263383367,NAS-WE CARE INC,% ALEXANDER OSOWA,3447 MULBERRY LANE WAY,DACULA,GA,30019-5409,0,3,3,1000,201309,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,Q33,30019,5409,,34.0449,-83.8967,International Relief,international
-83.9288,34.063,922704,2442 S Pucketts Mill Rd+ Dacula+ Georgia+ 30019,261817314,PTA GEORGIA CONGRESS,,2442 S PUCKETTS MILL RD,DACULA,GA,30019-1059,1595,3,9,2000,196309,1,16,59035000,5,1,201506,3,4,1,0,6,58497,157169,123453,,30019,1059,,34.063,-83.9288,,
-83.9288,34.063,922705,,261930785,EMPOWERED FAMILIES INC,% KEITH JOHNAKIN,PO BOX 2198,DACULA,GA,30019-0037,0,3,3,2000,200902,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,P46,30019,37,,,,Family Counseling,human_services
-83.9295,34.0497,922706,2700 Braselton Hwy+ Dacula+ Georgia+ 30019,261280067,EAST METRO HEALTH DISTRICT MEDICAL RESERVE CORPS INC,% SHERWIN M LEVINSON,2700 BRASELTON HWY 10-193,DACULA,GA,30019-3262,0,3,3,1000,200801,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,M20,30019,3262,,34.0497,-83.9295,Disaster Preparedness & Relief Services,public_safety
-83.8669,33.9693,922707,2772 Sam Calvin Dr+ Dacula+ Georgia+ 30019,262979457,MOSS POINT VISIONARY CIRCLE INC,% DARLENE CARTER,2772 SAM CALVIN DR,DACULA,GA,30019-7521,0,3,3,1200,200904,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,S32,30019,7521,,33.9693,-83.8669,Rural Economic Development,community_capacity_bldg
-83.8372,33.9313,922708,2625 Jones Phillips Rd+ Dacula+ Georgia+ 30019,264813652,CANINE PET RESCUE CORP,% CARLA E BROWN,2625 JONES PHILLIPS RD,DACULA,GA,30019-1813,0,3,3,4000,201006,1,15,0,1,1,201412,3,3,1,0,12,72250,84943,79005,D20,30019,1813,,33.9313,-83.8372,Animal Protection & Welfare,animal
-83.8474,33.9648,922709,1553 Drowning Creek Rd+ Dacula+ Georgia+ 30019,263775301,GRACE POINT COMMUNITY CHURCH,,1553 DROWNING CREEK RD,DACULA,GA,30019-1527,1678,3,9,7000,196408,1,10,1002029,5,1,,0,0,6,0,12,,,,,30019,1527,,33.9648,-83.8474,,
-84.2606,34.0247,922710,8965 Brockham Way+ Alpharetta+ Georgia+ 30022,264771520,BROADWAY DREAMS FOUNDATION CORPORATION,,8965 BROCKHAM WAY,ALPHARETTA,GA,30022-5884,0,3,3,1200,200907,1,16,0,1,1,201412,4,6,1,0,12,156415,1020710,888408,A62,30022,5884,,34.0247,-84.2606,Dance,arts
-84.2606,34.0247,924579,,250471824,FAMILY CHURCH,,PO BOX 1224,CLAYTON,GA,30525-0031,0,3,3,7000,200107,1,10,0,1,1,,0,0,6,0,12,,,,X21,30525,31,,,,Protestant,religious
-84.2353,33.788,922711,436 N Indian Creek Dr+ Clarkston+ Georgia+ 30021,264586095,SOMALI AMERICAN COMMUNITY CENTER INC,,436 N INDIAN CREEK DR STE D,CLARKSTON,GA,30021-2385,0,3,3,1000,200908,1,15,0,1,1,201412,1,4,1,0,12,1,117469,117469,F20,30021,2385,,33.788,-84.2353,Substance Abuse Dependency,mentalhealth_crisisintervention
-84.2472,34.0092,922713,2045 Compton Way+ Alpharetta+ Georgia+ 30022,260607724,CHIPPING IN FOR LIFE,% MIKE STANGO,2045 COMPTON WAY,ALPHARETTA,GA,30022-7125,0,3,3,1000,201405,1,15,0,1,1,201112,1,3,1,0,12,5980,33725,25200,G40,30022,7125,,34.0092,-84.2472,Diseases of Specific Organs,diseases
-84.2488,34.051,922714,3800 Grey Abbey Dr+ Alpharetta+ Georgia+ 30022,263050415,CHINMAYA MISSION ALPHARETTA INC,,3800 GREY ABBEY DR,ALPHARETTA,GA,30022-6481,0,3,3,7210,200902,1,10,0,1,1,,0,0,6,0,7,,,,X70,30022,6481,,34.051,-84.2488,Hinduism,religious
-84.2191,34.0554,922715,4820 Roswell Mill Dr+ Alpharetta+ Georgia+ 30022,260335481,BRENDAN LILLIS WORDS FOUNDATION INC,,4820 ROSWELL MILL DR,ALPHARETTA,GA,30022-4568,0,3,3,1000,200807,1,15,0,1,1,201307,3,3,2,0,7,77446,41516,41516,T30,30022,4568,,34.0554,-84.2191,Public Foundations,philanthropy
-83.9645,33.9035,922716,1725 Grayson Hwy+ Grayson+ Georgia+ 30017,264387786,PTA GEORGIA CONGRESS,,1725 GRAYSON HWY,GRAYSON,GA,30017-1250,1595,3,9,2000,196309,1,16,59035000,5,1,201506,2,3,1,0,6,13657,77635,46519,,30017,1250,,33.9035,-83.9645,,
-84.209,34.0279,922717,270 Fernly Park Dr+ Alpharetta+ Georgia+ 30022,262478825,PEAK PERFORMANCE SPORTS & DEVELOPMENT FOUNDATION INC,% BRUCE W PRICE,270 FERNLY PARK DR,ALPHARETTA,GA,30022-6310,0,3,3,1200,200907,1,15,0,1,1,201412,1,4,1,0,12,2276,166890,166890,N406,30022,6310,,34.0279,-84.209,,
-83.9675,33.908,922718,1525 Grayson Hwy+ Grayson+ Georgia+ 30017,260841058,KENYA FOR CHRIST INC,% JUDITH W RUSHING,1525 GRAYSON HWY APT 1411,GRAYSON,GA,30017-1917,0,3,3,7000,200805,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,X99,30017,1917,,33.908,-83.9675,Religion-Related NEC,religious
-83.9633,33.902,922719,1777 Grayson Hwy+ Grayson+ Georgia+ 30017,264387711,PTA GEORGIA CONGRESS,,1777 GRAYSON HWY,GRAYSON,GA,30017-1250,1595,3,9,2000,196309,1,16,59035000,5,1,201406,1,3,2,0,6,9320,35132,22265,,30017,1250,,33.902,-83.9633,,
-84.2686,34.0311,922720,3155 Berkshire Manor Dr+ Alpharetta+ Georgia+ 30022,262216914,ASSOCIATION OF CHILD CARE PROFESSIONAL,% CLAUDIA ORTEGA,3155 BERKSHIRE MANOR DR,ALPHARETTA,GA,30022-5024,0,3,3,1000,201407,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,B99,30022,5024,,34.0311,-84.2686,Education NEC,elementary_secondary_schools
-84.2014,34.0351,922721,150 Morton Manor Ct+ Alpharetta+ Georgia+ 30022,260137050,CENTER FOR MIDDLE EASTERN RESEARCH AND STUDIES INC,% ESFANDIAR BAKHTIARNEJAD,150 MORTON MANOR CT,ALPHARETTA,GA,30022-7430,0,3,3,1000,200704,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,Q30,30022,7430,,34.0351,-84.2014,International Development,international
-84.1903,34.0307,922722,330 Medridge Dr+ Alpharetta+ Georgia+ 30022,260847100,LIFT ATLANTA MICROFINANCINGORGANIZATION INC,% JASON LEMING,330 MEDRIDGE DR,ALPHARETTA,GA,30022-7979,0,3,3,1000,200807,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,P51,30022,7979,,34.0307,-84.1903,Financial Counseling,human_services
-84.223,34.0544,922723,11205 Bramshill Dr+ Alpharetta+ Georgia+ 30022,264296767,RESTORE THE NATIONS INTERNATIONAL MINISTRIES,,11205 BRAMSHILL DR,ALPHARETTA,GA,30022-4508,0,3,3,1000,201208,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,Q33,30022,4508,,34.0544,-84.223,International Relief,international
-84.2337,34.0529,922724,11198 Pinehigh Dr+ Alpharetta+ Georgia+ 30022,261240280,FLOOD INC,% KIMBERLY SCALES,111110 PINEHIGH DR,ALPHARETTA,GA,30022-0000,0,3,3,1700,200712,1,15,0,1,1,201412,3,4,1,0,12,42882,160121,160121,O50,30022,0,,34.0529,-84.2337,Youth Development Programs,youth_dev
-84.2005,34.0424,922725,335 Brook Ford Pt+ Johns Creek+ Georgia+ 30022,262225141,NATYA DHAARA CENTER FOR PERFORMING ARTS INC,% NO,335 BROOK FORD PT,JOHNS CREEK,GA,30022-8108,0,3,3,1000,200907,1,16,0,1,1,201412,0,0,2,0,12,0,0,0,A990,30022,8108,,34.0424,-84.2005,,
-84.2005,34.0424,922726,,260093460,ASIAN CHRISTIAN COUNSELING & EDUCATIONAL SEMINAR SERVICES INC,% CECILIA GEN CHU SHOU,PO BOX 4527,ALPHARETTA,GA,30023-4527,0,3,3,1000,200503,1,16,0,1,1,201412,3,3,2,0,12,28957,41388,36104,F60,30023,4527,,,,Counseling,mentalhealth_crisisintervention
-84.2005,34.0424,922727,,262963377,CHILDREN WITHOUT A VOICE USA INC,% LINDA SEAHORN,PO BOX 4351,ALPHARETTA,GA,30023-4351,0,3,3,1000,200811,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,I72,30023,4351,,,,Child Abuse Prevention,crime_and_legal
-84.2005,34.0424,922728,,262804381,MOVERS AND SHAKERS FURNITURE MINISTRY INC,% MIKE MCSHANE,PO BOX 4811,ALPHARETTA,GA,30023-4811,0,3,3,1000,201303,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,X99,30023,4811,,,,Religion-Related NEC,religious
-84.2005,34.0424,922729,,264658446,NORTH GWINNETT VOLLEYBALL ASSOCIATION INC,% STACEY CRONIC,PO BOX 9,SUWANEE,GA,30024-0009,0,3,3,1000,201109,1,16,0,1,1,201505,0,0,2,0,5,0,0,0,N12,30024,9,,,,Fund Raising & Fund Distribution,rec_sports
-84.2836,33.9946,922730,540 S Riversong Ln+ Alpharetta+ Georgia+ 30022,264557864,2 RESTORE KIDS INC,% INA D MWANDA,540 S RIVERSONG LN,ALPHARETTA,GA,30022-1800,0,3,3,1200,201003,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,Q33,30022,1800,,33.9946,-84.2836,International Relief,international
-84.0628,34.042,922731,3655 Rosehaven Way+ Suwanee+ Georgia+ 30024,263351466,BETHLEHEM INTERNATIONAL CHRISTIAN FOUNDATION,% LUCA OPREA,3655 ROSEHAVEN WAY,SUWANEE,GA,30024-2259,0,3,3,1000,200906,1,15,0,1,1,201412,3,4,1,0,12,51215,121372,121372,Q30,30024,2259,,34.042,-84.0628,International Development,international
-84.0628,34.042,922732,,263822536,LAWRENCEVILLE-DULUTH ALUMNI CHAPTER OF KAPPA ALPHA PSI FOUNDATION INC,% KENNETH HAYNES,PO BOX 3531,SUWANEE,GA,30024-0993,0,3,3,1200,201106,1,15,0,1,1,201408,2,3,1,0,8,11054,54050,28752,B90,30024,993,,,,Educational Services,elementary_secondary_schools
-84.2236,34.0476,922734,10945 State Bridge Rd+ Alpharetta+ Georgia+ 30022,262632880,SPIRIT OF THE LIVING GOD HEALING MINISTRY,% PAMELA BETTIS,10945 STATE BRIDGE RD STE 401-161,ALPHARETTA,GA,30022-8164,0,3,3,2000,200910,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,X99,30022,8164,,34.0476,-84.2236,Religion-Related NEC,religious
-84.0683,34.0908,922735,244 Friars Head Dr+ Suwanee+ Georgia+ 30024,263956400,COMPASS PRESBYTERIAN CHURCH OF ATLANTA INC,% HONG KWON KIM,244 FRIARS HEAD DR,SUWANEE,GA,30024-7641,0,3,3,7000,200910,1,10,0,1,1,,0,0,6,0,12,,,,X21,30024,7641,,34.0908,-84.0683,Protestant,religious
-84.0607,34.0086,922736,625 Old Peachtree Rd NW+ Suwanee+ Georgia+ 30024,263342914,SIGMA SIGMA PHI,% PHILADELPHIA COLLEGE OF OSTEOPATH,625 OLD PEACHTREE RD NW,SUWANEE,GA,30024-2937,1420,7,9,1000,195806,2,0,0,5,1,201412,0,0,2,0,12,0,0,0,,30024,2937,,34.0086,-84.0607,,
-84.2198,34.0409,922737,10700 State Bridge Rd+ Johns Creek+ Georgia+ 30022,261985281,PERFORMING ARTS NORTH INC,% MARGARITA MOLDOVAN,10700 STATE BRIDGE RD STE 6,JOHNS CREEK,GA,30022-7491,0,3,3,2000,200809,1,16,0,1,1,201312,0,0,2,0,12,0,0,0,A99,30022,7491,,34.0409,-84.2198,Arts,historical
-84.0822,34.0563,922738,4185 Silver Peak Pkwy+ Suwanee+ Georgia+ 30024,263976197,STUDENT SCHOLARSHIP FOUNDATION OF GEORGIA INC,% KEN GRAVES,4185 SILVER PEAK PKWY STE B,SUWANEE,GA,30024-4413,0,3,3,2100,200908,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,B82,30024,4413,,34.0563,-84.0822,Scholarships & Student Financial Aid,elementary_secondary_schools
-84.0668,34.0573,922739,341 Main St+ Suwanee+ Georgia+ 30024,261250173,SUWANEE PERFORMING ARTS INC,% PATRICIA W ETHERTON,341 MAIN ST,SUWANEE,GA,30024-2233,0,3,3,1000,200901,1,15,0,1,1,201412,3,3,1,0,12,28260,70628,70528,A62,30024,2233,,34.0573,-84.0668,Dance,arts
-84.1966,34.0227,922740,5575 State Bridge Rd+ Johns Creek+ Georgia+ 30022,264807602,GLADIATORS ATHLETIC ASSOCIATION INC,% JOHN DAVID DOVERSPIKE ST,5575 STATE BRIDGE RD,JOHNS CREEK,GA,30022-8165,0,3,3,1000,201102,1,16,0,1,1,201506,4,5,1,0,6,350106,602327,602327,N03,30022,8165,,34.0227,-84.1966,Professional Societies & Associations,rec_sports
-84.1966,34.0227,922742,5575 State Bridge Rd+ Johns Creek+ Georgia+ 30022,270276438,PTA GEORGIA CONGRESS,% LISA AZIMI,5575 STATE BRIDGE RD,JOHNS CREEK,GA,30022-8165,1595,3,9,2000,196309,1,16,0,5,1,201506,3,3,1,0,6,31325,88728,64645,,30022,8165,,34.0227,-84.1966,,
-84.022,34.0061,922743,95 Richlake Dr+ Suwanee+ Georgia+ 30024,256087451,DELTA UPSILON INTERNATIONAL FRATERNITY INC,% DAVID MERENDA 95 RICHLAKE DRIVE,95 RICHLAKE DR,SUWANEE,GA,30024-4315,5222,7,9,1000,199605,2,0,318000000,1,1,201406,5,4,1,0,6,728300,441216,441216,,30024,4315,,34.0061,-84.022,,
-84.074,34.0514,922744,677 Main St+ Suwanee+ Georgia+ 30024,237441661,LAGRANGE ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS,% DEBBY EVANS,677 MAIN ST,SUWANEE,GA,30024-1817,0,6,3,2000,197608,2,0,200205229,5,1,201412,0,0,2,0,12,0,0,0,,30024,1817,,34.0514,-84.074,,
-84.0724,34.065,922751,400 Peachtree Industrial Blvd+ Suwanee+ Georgia+ 30024,263815987,NORTH GWINNETT HIGH SCHOOL LACROSSE BOOSTER CLUB,% JAN PRINTZ,400 PEACHTREE INDUSTRIAL BLVD STE 5,SUWANEE,GA,30024-4072,0,3,3,2000,201109,1,16,0,1,1,201406,2,4,1,0,6,24390,108333,94859,B11,30024,4072,,34.065,-84.0724,Single Organization Support,education
-84.0724,34.065,922752,,264717462,GLEN AT GRANDVIEW SWIM TEAM,,742 RIO VISTA CT,SUWANEE,GA,30024-4464,0,3,3,2000,201510,1,16,0,1,1,201412,1,1,1,0,12,3464,9042,9042,N67,30024,4464,,,,Swimming & Other Water Recreation,rec_sports
-84.0461,34.0415,922753,215 Silver Water Ct+ Suwanee+ Georgia+ 30024,260081617,MOMS CLUB,% TIFFANY KELLY,215 SILVER WATER CT,SUWANEE,GA,30024-2496,3706,3,9,2100,200102,1,16,0,5,1,201406,0,0,2,0,6,0,0,0,P20,30024,2496,,34.0415,-84.0461,Human Services,human_services
-84.0221,34.0172,922754,50 Taylor Rd+ Suwanee+ Georgia+ 30024,263896284,COLLINS HILL TAKEDOWN CLUB INC,,50 TAYLOR RD,SUWANEE,GA,30024-3695,0,3,3,1000,200909,1,16,0,1,1,201404,1,3,1,0,4,1353,68208,67088,N116,30024,3695,,34.0172,-84.0221,,
-84.2795,34.0523,922755,5755 North Point Pkwy+ Alpharetta+ Georgia+ 30022,261234801,KIMBERLY KIM FOUNDATION INC,% JIN H KIM,5755 N POINT PKWY,ALPHARETTA,GA,30022-1142,0,3,3,1000,200712,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,T30,30022,1142,,34.0523,-84.2795,Public Foundations,philanthropy
-84.0658,34.0332,922768,454 Satellite Blvd NW+ Suwanee+ Georgia+ 30024,264082214,TELANGANA COMMUNITY INCORPORATED,,454 SATELLITE BLVD NW STUITE 300,SUWANEE,GA,30024-0000,0,3,3,2100,200909,1,15,0,1,1,201212,2,2,2,0,12,18515,18496,18496,A23,30024,0,,34.0332,-84.0658,Cultural & Ethnic Awareness,arts
-84.074,34.0075,922770,1325 Satellite Blvd NW+ Suwanee+ Georgia+ 30024,261960279,CORNERSTONE CHURCH ATL INC,% TIMOTHY B YOO,1325 SATELLITE BLVD NW STE 1602,SUWANEE,GA,30024-4652,0,3,3,7000,200806,1,10,0,1,1,,0,0,6,0,12,,,,X20,30024,4652,,34.0075,-84.074,Christianity,religious
-84.2964,33.7738,922771,509 N McDonough St+ Decatur+ Georgia+ 30030,263883825,DECATUR TOURISM BUREAU INC,% LINDA HARRIS,509 N MCDONOUGH ST,DECATUR,GA,30030-3309,0,6,3,3000,200911,2,0,0,1,1,201506,4,4,1,0,6,149226,201516,201516,S30,30030,3309,,33.7738,-84.2964,Economic Development,community_capacity_bldg
-84.2969,33.7751,922772,1 W Court Sq+ Decatur+ Georgia+ 30030,261670950,FOUNDATION FOR CLINICAL PASTORAL EDUCATION INC,,1 W COURT SQ STE 325,DECATUR,GA,30030-2576,0,3,3,2000,200804,1,15,0,1,1,201412,6,5,1,0,12,3722270,697913,366307,X20,30030,2576,,33.7751,-84.2969,Christianity,religious
-84.2956,33.7596,922773,132 E Hill St+ Decatur+ Georgia+ 30030,263370235,CREATION CARE INC,% LOWELL PRITCHARD,132 E HILL ST,DECATUR,GA,30030-4344,0,3,3,2170,201004,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,X83,30030,4344,,33.7596,-84.2956,Religious Printing & Publishing,religious
-84.0875,34.007,922774,1401 Old Peachtree Rd NW+ Suwanee+ Georgia+ 30024,263631188,NEW LIFE BAPTIST CHURCH OF ATLANTA INC,,1401 OLD PEACHTREE RD NW,SUWANEE,GA,30024-2014,1702,3,9,7000,196412,1,10,1029000,5,1,201312,6,5,6,0,12,3618130,732619,732619,,30024,2014,,34.007,-84.0875,,
-84.3094,33.7761,922775,507 Nelson Ferry Rd+ Decatur+ Georgia+ 30030,262355222,DOMESTIC VALUES EDUCATION AND SUPPORT,% SANDRA CALLAHAN,507 NELSON FERRY RD,DECATUR,GA,30030-2325,0,3,3,2000,200905,1,16,0,1,1,201503,0,0,2,0,3,0,0,0,I71,30030,2325,,33.7761,-84.3094,Spouse Abuse Prevention,crime_and_legal
-84.3094,33.7761,922776,,264657471,DOGGIE HARMONY,% JAMIE E SPRAGUE,PO BOX 3008,DECATUR,GA,30031-3008,0,3,3,4000,200911,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,D20,30031,3008,,,,Animal Protection & Welfare,animal
-84.3094,33.7761,922777,,263446212,GEORGIA INTERFAITH POWER & LIGHT INC,,PO BOX 286,DECATUR,GA,30031-0286,0,3,3,1000,200906,1,15,0,1,1,201412,4,4,1,0,12,111902,248567,248567,C30,30031,286,1,,,Natural Resources Conservation & Protection,environment
-84.3094,33.7761,922778,,263685168,AFRICAN PILGRIMAGES INC,% AFRICAN PILGRIMAGES INC,PO BOX 1481,DECATUR,GA,30031-1481,0,3,3,1200,200909,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,O50,30031,1481,,,,Youth Development Programs,youth_dev
-84.3094,33.7761,922779,,262280714,ATLANTA DEFENDERS,% BRIAN KITCHENS,PO BOX 1827,DECATUR,GA,30031-1827,0,3,3,1000,200808,1,15,0,1,1,201312,1,2,2,0,12,6927,15588,9154,T30,30031,1827,,,,Public Foundations,philanthropy
-84.3094,33.7761,922780,,264152199,THE GLOBAL VILLAGE PROJECT INC,% DECATUR PRESBYTERIAN CHURCH,PO BOX 2200,DECATUR,GA,30031-2200,0,3,3,2000,200906,1,15,0,1,1,201407,4,5,1,0,7,466010,681884,677149,B92,30031,2200,,,,Remedial Reading & Encouragement,elementary_secondary_schools
-84.3105,33.7576,922781,242 2nd Ave+ Decatur+ Georgia+ 30030,262780982,DOLPHIN RELIEF & RESEARCH INC,% S PENDLETON CLARKE,242 2ND AVE,DECATUR,GA,30030-3550,0,3,3,1000,200902,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,E12,30030,3550,,33.7576,-84.3105,Fund Raising & Fund Distribution,healthcare
-84.2882,33.7595,922782,319 Mimosa Dr+ Decatur+ Georgia+ 30030,263563504,WHEDON STUDIES ASSOCIATION INCORPORATED,% RHONDA V WILCOX,319 MIMOSA DR,DECATUR,GA,30030-3735,0,3,3,1000,201004,1,16,0,1,1,201312,0,0,2,0,12,0,0,0,A20,30030,3735,,33.7595,-84.2882,Arts & Culture,arts
